[unknown-taskId],[restartedMain],2025-07-08,10:09:53,633,INFO ,Starting GetImageApiGatewayApplication using Java 17.0.13 on swxdhj103314 with PID 20736 (D:\workspace\GetImageApiGateway\target\classes started by pengcheng.xu in D:\workspace\GetImageApiGateway)
[unknown-taskId],[restartedMain],2025-07-08,10:09:53,634,INFO ,No active profile set, falling back to 1 default profile: "default"
[unknown-taskId],[restartedMain],2025-07-08,10:09:53,667,INFO ,Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
[unknown-taskId],[restartedMain],2025-07-08,10:09:53,667,INFO ,For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
[unknown-taskId],[restartedMain],2025-07-08,10:09:54,076,INFO ,Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$258d1030] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[unknown-taskId],[restartedMain],2025-07-08,10:09:54,097,INFO ,Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
[unknown-taskId],[restartedMain],2025-07-08,10:09:54,435,INFO ,Tomcat initialized with port(s): 8080 (http)
[unknown-taskId],[restartedMain],2025-07-08,10:09:54,441,INFO ,Starting service [Tomcat]
[unknown-taskId],[restartedMain],2025-07-08,10:09:54,441,INFO ,Starting Servlet engine: [Apache Tomcat/9.0.83]
[unknown-taskId],[restartedMain],2025-07-08,10:09:54,549,INFO ,Initializing Spring embedded WebApplicationContext
[unknown-taskId],[restartedMain],2025-07-08,10:09:54,549,INFO ,Root WebApplicationContext: initialization completed in 880 ms
[unknown-taskId],[restartedMain],2025-07-08,10:09:55,078,WARN ,Unable to start LiveReload server
[unknown-taskId],[restartedMain],2025-07-08,10:09:55,106,INFO ,Tomcat started on port(s): 8080 (http) with context path ''
[unknown-taskId],[restartedMain],2025-07-08,10:09:55,113,INFO ,Started GetImageApiGatewayApplication in 1.879 seconds (JVM running for 2.568)
[unknown-taskId],[http-nio-8080-exec-1],2025-07-08,10:10:17,337,INFO ,Initializing Spring DispatcherServlet 'dispatcherServlet'
[unknown-taskId],[http-nio-8080-exec-1],2025-07-08,10:10:17,337,INFO ,Initializing Servlet 'dispatcherServlet'
[unknown-taskId],[http-nio-8080-exec-1],2025-07-08,10:10:17,338,INFO ,Completed initialization in 1 ms
[unknown-taskId],[http-nio-8080-exec-1],2025-07-08,10:10:17,363,INFO ,START,ApiGatewayController,showIndexPage
[unknown-taskId],[http-nio-8080-exec-1],2025-07-08,10:10:17,366,INFO ,NORMAL_END,ApiGatewayController,showIndexPage
[unknown-taskId],[http-nio-8080-exec-4],2025-07-08,10:10:23,405,INFO ,START,ApiGatewayController,gatewayConvert
[unknown-taskId],[http-nio-8080-exec-4],2025-07-08,10:10:23,407,INFO ,CALL,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-4],2025-07-08,10:10:23,407,INFO ,START,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-4],2025-07-08,10:10:23,686,INFO ,NORMAL_END,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-4],2025-07-08,10:10:23,686,INFO ,RECEIVE,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-4],2025-07-08,10:10:23,688,INFO ,NORMAL_END,ApiGatewayController,gatewayConvert
[unknown-taskId],[http-nio-8080-exec-5],2025-07-08,10:11:00,319,INFO ,START,ApiGatewayController,gatewayConvert
[unknown-taskId],[http-nio-8080-exec-5],2025-07-08,10:11:00,319,INFO ,CALL,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-5],2025-07-08,10:11:00,320,INFO ,START,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-5],2025-07-08,10:11:00,335,INFO ,NORMAL_END,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-5],2025-07-08,10:11:00,337,INFO ,RECEIVE,RestTemplate,getForObject
[unknown-taskId],[http-nio-8080-exec-5],2025-07-08,10:11:00,337,INFO ,NORMAL_END,ApiGatewayController,gatewayConvert
[unknown-taskId],[RMI TCP Connection(14)-127.0.0.1],2025-07-08,10:13:52,383,INFO ,Application shutdown requested.
[unknown-taskId],[RMI TCP Connection(14)-127.0.0.1],2025-07-08,10:13:52,397,INFO ,Stopping service [Tomcat]
[unknown-taskId],[RMI TCP Connection(14)-127.0.0.1],2025-07-08,10:13:52,398,INFO ,Destroying Spring FrameworkServlet 'dispatcherServlet'
